path,blob_sha,first_commit,first_date,original_contributor,material_contributors,origin_class,origin_source,license,copyright,rights_basis,ai_involvement,criticality,decision,evidence,status
apps/web/lib/platform-v7/shellNotifications.ts,5c5791617814edc8a8dc5f3a096d6860f34ea041,67ae6317f08c21b888673267c2ea461194a2deed,2026-04-29T00:22:28+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/shellNotifications.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=67ae6317f08c21b888673267c2ea461194a2deed;blob=5c5791617814edc8a8dc5f3a096d6860f34ea041;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/shellQuickJump.ts,8d2c403848ec8d723b5f9cfce92533bc97ccf9e9,2ed1a13bbf219fad1168d1fc48999c912c160fc4,2026-04-28T23:12:19+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/shellQuickJump.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=2ed1a13bbf219fad1168d1fc48999c912c160fc4;blob=8d2c403848ec8d723b5f9cfce92533bc97ccf9e9;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/shellRoutes.ts,cd9785019031eb85aa148a19dee5d9ac975f6ba6,1a1b78b056bb9470d3f9407d0e3fd89dd583edb9,2026-04-28T22:41:41+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/shellRoutes.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=1a1b78b056bb9470d3f9407d0e3fd89dd583edb9;blob=cd9785019031eb85aa148a19dee5d9ac975f6ba6;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/shellShortcuts.ts,2a9bf49e5fd84e6c915dc43473b8a6b012ae1fd2,5edfa05886e29ffa0be3745ce771be5edb919bb6,2026-04-28T23:49:55+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/shellShortcuts.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=5edfa05886e29ffa0be3745ce771be5edb919bb6;blob=2a9bf49e5fd84e6c915dc43473b8a6b012ae1fd2;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/simulated-external-actions.ts,24918cb122722e2e03a4fbde48dfdb5312750e2f,25dee4d62b73597a6548f26248ccf96379a968f1,2026-05-02T13:24:55+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/simulated-external-actions.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=25dee4d62b73597a6548f26248ccf96379a968f1;blob=24918cb122722e2e03a4fbde48dfdb5312750e2f;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/staff-access-task-catalog.ts,982d9b685991376bdc4c839a8453f0726ded99e9,2eded0ef50369c9b9c40a0f1cfdbf264a8959586,2026-07-12T10:50:46+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/staff-access-task-catalog.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=2eded0ef50369c9b9c40a0f1cfdbf264a8959586;blob=982d9b685991376bdc4c839a8453f0726ded99e9;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/staff-capabilities.ts,0d6d2ca5e7a05bf3e880280c050cd1d17e0a37b3,4dee75de4843d840965c34cda2090b4d0063ce40,2026-08-15T00:34:29+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/staff-capabilities.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=4dee75de4843d840965c34cda2090b4d0063ce40;blob=0d6d2ca5e7a05bf3e880280c050cd1d17e0a37b3;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/state-transition-contracts.ts,cf1be78623fc59bd2c7314510cdb2ab0e615c837,6f1deb8f068f8d94e352a4f8ee1dc9c38c6a6bb6,2026-05-07T17:58:25+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/state-transition-contracts.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=6f1deb8f068f8d94e352a4f8ee1dc9c38c6a6bb6;blob=cf1be78623fc59bd2c7314510cdb2ab0e615c837;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/support-client-store.ts,f0895368adc99ff59418934cd6cb165df3294bea,58ef375a6faea42b7387370a737c22bbdb3bf7e5,2026-05-05T10:28:27+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-client-store.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=58ef375a6faea42b7387370a737c22bbdb3bf7e5;blob=f0895368adc99ff59418934cd6cb165df3294bea;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/support-contour-smoke.ts,8151186239bd025d163088a33af669bc30074356,337fbbbc77da1609c869d13b6f24811d5805b9b9,2026-05-05T08:35:59+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-contour-smoke.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=337fbbbc77da1609c869d13b6f24811d5805b9b9;blob=8151186239bd025d163088a33af669bc30074356;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/support-data.ts,c07ad7d9a7c58361296bc28e7e6d83d3d481fbd8,3a0b58aedb54741ddf85a5a6fcc7b54ebd9460a7,2026-05-05T08:42:31+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-data.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=3a0b58aedb54741ddf85a5a6fcc7b54ebd9460a7;blob=c07ad7d9a7c58361296bc28e7e6d83d3d481fbd8;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/support-helpers.ts,5e00e52f0588f29e5dc83d349de1b24d44128b5d,1c859a89e0d46a0de53242e634e01df48a3a49b5,2026-05-05T08:41:14+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Codex#b1b6016d8905655b;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-helpers.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=1c859a89e0d46a0de53242e634e01df48a3a49b5;blob=5e00e52f0588f29e5dc83d349de1b24d44128b5d;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/support-model.ts,722314df04b0f6053fd2996f0d88a5d6380187c5,45649d71a60ce1152e448b4488a038aea217cb25,2026-05-06T22:34:59+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-model.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=45649d71a60ce1152e448b4488a038aea217cb25;blob=722314df04b0f6053fd2996f0d88a5d6380187c5;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/support-types.ts,d81efd628a7c2f2fca4ab88493758b5e58e9757d,a8d8f31cee53344725740c54613ef344f262fc0d,2026-05-05T08:40:34+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/support-types.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=a8d8f31cee53344725740c54613ef344f262fc0d;blob=d81efd628a7c2f2fca4ab88493758b5e58e9757d;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/tai-conversation-session.ts,fda7b046b11ce1c848d3ea3b7ff29865a237d6b3,79eed07f2f276e67a53cd3c00b1cf96eb46fb33c,2026-08-10T07:03:31+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/tai-conversation-session.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=79eed07f2f276e67a53cd3c00b1cf96eb46fb33c;blob=fda7b046b11ce1c848d3ea3b7ff29865a237d6b3;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/tai-conversation-state.ts,1669be345f1055df7047392dc564db01ec7bc28e,79eed07f2f276e67a53cd3c00b1cf96eb46fb33c,2026-08-10T07:03:31+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/tai-conversation-state.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=79eed07f2f276e67a53cd3c00b1cf96eb46fb33c;blob=1669be345f1055df7047392dc564db01ec7bc28e;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/tai-internal-stream.ts,46f397d4b846f54df8d0b0b4b08b95b1027d70e8,18e5a807a34a127ef4d7d4637954d1a926a51c78,2026-08-10T07:03:31+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/tai-internal-stream.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=18e5a807a34a127ef4d7d4637954d1a926a51c78;blob=46f397d4b846f54df8d0b0b4b08b95b1027d70e8;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/tenant-model.ts,1f27a4925a27f377ec277fbf0f77fc2c33fe3134,3d88e643036139508bcb367a7dfcbf1d5ed19f47,2026-06-15T01:44:37+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/tenant-model.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=3d88e643036139508bcb367a7dfcbf1d5ed19f47;blob=1f27a4925a27f377ec277fbf0f77fc2c33fe3134;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/trading-source-of-truth.ts,087700acef826a6c8d492c9f204c7dba2f45edc7,ee68f2ca86bb99e24d18e19195dff9c33970fe42,2026-04-28T13:03:57+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/trading-source-of-truth.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=ee68f2ca86bb99e24d18e19195dff9c33970fe42;blob=087700acef826a6c8d492c9f204c7dba2f45edc7;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/trip-service-contract.ts,0dafebbe7577de67761becbb57e2c6188265f8c7,27d3ba9aaeaebcf8d69870a720ad3a7aa87ffc41,2026-05-07T21:39:15+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/trip-service-contract.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=27d3ba9aaeaebcf8d69870a720ad3a7aa87ffc41;blob=0dafebbe7577de67761becbb57e2c6188265f8c7;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/trip-state-model.ts,0a230493b57851ef969a422690688817d562c935,7d39de41c22cf63f94dafe6eccf071a708fccb24,2026-05-06T22:04:58+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/trip-state-model.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=7d39de41c22cf63f94dafe6eccf071a708fccb24;blob=0a230493b57851ef969a422690688817d562c935;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/usecase-service.ts,e141ed0975f1692e4ba5837496487ca5f23e5e76,f495e5d50d33504f32af482a836840db9b314f3b,2026-05-22T01:55:59+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/usecase-service.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=f495e5d50d33504f32af482a836840db9b314f3b;blob=e141ed0975f1692e4ba5837496487ca5f23e5e76;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/verified-session.ts,74c9ef61aaef259f99160435cd75e9007d47a376,77b07edfc3b4dfeca0f0d702202e8bf56e6e5fef,2026-06-22T14:32:53+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/verified-session.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=77b07edfc3b4dfeca0f0d702202e8bf56e6e5fef;blob=74c9ef61aaef259f99160435cd75e9007d47a376;contributors=2,UNRESOLVED
apps/web/lib/platform-v7/visual-qa-guardrails.ts,ecaaaaad3a1af70af516c4ba9d9568ab14081d48,2d0cdb45f9666e5fa9e1a588471bae1552f1dc54,2026-05-04T17:38:08+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/visual-qa-guardrails.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=2d0cdb45f9666e5fa9e1a588471bae1552f1dc54;blob=ecaaaaad3a1af70af516c4ba9d9568ab14081d48;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/weighing-model.ts,fcd9e559b60186378995e3f6ce9caf0a64c66aa5,60532bcc149fbd55db714504ef867c3b32c27f3b,2026-05-06T23:16:06+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/weighing-model.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=60532bcc149fbd55db714504ef867c3b32c27f3b;blob=fcd9e559b60186378995e3f6ce9caf0a64c66aa5;contributors=1,UNRESOLVED
apps/web/lib/platform-v7/workflow-source-of-truth.ts,1c208596ebdc2fcb770a2fa55ca72b615e12658f,ae063d66764a63075cdf4e54c70faaf8ac5d0ef1,2026-05-06T07:17:02+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/platform-v7/workflow-source-of-truth.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=ae063d66764a63075cdf4e54c70faaf8ac5d0ef1;blob=1c208596ebdc2fcb770a2fa55ca72b615e12658f;contributors=1,UNRESOLVED
apps/web/lib/provider-assignment-access.ts,b8d2fa4c886554912f49bbde475675210198d26f,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/provider-assignment-access.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=b8d2fa4c886554912f49bbde475675210198d26f;contributors=1,UNRESOLVED
apps/web/lib/provider-stage-context.ts,ceddd789b4fe79bca009aaf4f34a8f4842fd8c9f,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/provider-stage-context.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=ceddd789b4fe79bca009aaf4f34a8f4842fd8c9f;contributors=1,UNRESOLVED
apps/web/lib/realtime.ts,6d3f110919ba378612d2ebf3dd994238844fa616,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/realtime.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=6d3f110919ba378612d2ebf3dd994238844fa616;contributors=1,UNRESOLVED
apps/web/lib/report-data.ts,b905e64a7ba74ced1875e594102d6c58801cb6a5,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/report-data.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=b905e64a7ba74ced1875e594102d6c58801cb6a5;contributors=1,UNRESOLVED
apps/web/lib/reporting-server.ts,0da24aec14bf16cc226bdea176a8bfdaadfc22f4,b1cb8fbe9da3e15f19ec6a16e1d53a24d32321a6,2026-07-14T06:27:38+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:github-actions[bot]#e7cd911927c7d1ac;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/reporting-server.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=b1cb8fbe9da3e15f19ec6a16e1d53a24d32321a6;blob=0da24aec14bf16cc226bdea176a8bfdaadfc22f4;contributors=2,UNRESOLVED
apps/web/lib/role-home-server.ts,7a4c39ad300368e7c61c5f1259b7d54786ee4f70,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a;github-actions[bot]#e7cd911927c7d1ac,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/role-home-server.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=7a4c39ad300368e7c61c5f1259b7d54786ee4f70;contributors=2,UNRESOLVED
apps/web/lib/route-roles.ts,916e9770955a8e3d3059f5c4d6b1b0e0f07ad758,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/route-roles.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=916e9770955a8e3d3059f5c4d6b1b0e0f07ad758;contributors=1,UNRESOLVED
apps/web/lib/runtime-client.ts,41a827de0ba3a9492e4e22323b27fad1241c9565,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/runtime-client.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=41a827de0ba3a9492e4e22323b27fad1241c9565;contributors=1,UNRESOLVED
apps/web/lib/runtime-gap-policy.ts,3873d5bbe9a12e118dae8451ae43ab57c700031f,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/runtime-gap-policy.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=3873d5bbe9a12e118dae8451ae43ab57c700031f;contributors=1,UNRESOLVED
apps/web/lib/runtime-process.ts,a264372d54300afb6910410702398e21edbe80cf,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/runtime-process.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=a264372d54300afb6910410702398e21edbe80cf;contributors=1,UNRESOLVED
apps/web/lib/runtime-server.ts,50edf448c4be77d88d7d91120ce238a8c35bd496,8443866e9eb81693ba5d41a54cd7d8b5718aee03,2026-04-06T20:49:06+00:00,Claude#cd29c5ac348a026a,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:Claude#cd29c5ac348a026a,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=apps/web/lib/runtime-server.ts,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8443866e9eb81693ba5d41a54cd7d8b5718aee03;blob=50edf448c4be77d88d7d91120ce238a8c35bd496;contributors=1,UNRESOLVED
