path,criticality,total_lines,owner_lines,ai_lines,third_party_human_lines,automation_lines,unattributed_lines,unregistered_lines,human_authorship
apps/web/tests/e2e/platform-v7-trust-responsive-acceptance.spec.ts,STANDARD,129,129,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/platform-v7-unified-modal-fullscreen.spec.ts,STANDARD,114,114,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/platform-v7-vil-qa.spec.ts,STANDARD,142,0,0,142,0,0,0,SURVIVING
apps/web/tests/e2e/platform-v7-visual-regression-core.spec.ts,STANDARD,36,36,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/platform-v7-visual-smoke.spec.ts,STANDARD,66,66,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/platform-v7-work-route-nav.spec.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/scenario-01-full-deal-cycle.spec.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/scenario-02-dispute-resolution.spec.ts,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/scenario-03-offline-driver.spec.ts,STANDARD,72,72,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/scenario-04-integration-failure.spec.ts,STANDARD,54,54,0,0,0,0,0,SURVIVING
apps/web/tests/e2e/support/acceptance-https-server.mjs,STANDARD,48,0,48,0,0,0,0,NONE_SURVIVING
apps/web/tests/e2e/support/acceptance-login.ts,STANDARD,131,6,125,0,0,0,0,SURVIVING
apps/web/tests/fixtures/tai-semantic-acceptance-corpus.ts,STANDARD,338,338,0,0,0,0,0,SURVIVING
apps/web/tests/platform-v7-entry-gate-middleware.test.ts,STANDARD,23,23,0,0,0,0,0,SURVIVING
apps/web/tests/platform-v7-navigation-logic.test.ts,STANDARD,27,27,0,0,0,0,0,SURVIVING
apps/web/tests/platform-v7-public-entry-links.test.ts,STANDARD,94,94,0,0,0,0,0,SURVIVING
apps/web/tests/platform-v7-public-route-allowlist.test.ts,STANDARD,60,60,0,0,0,0,0,SURVIVING
apps/web/tests/setup.ts,STANDARD,89,80,9,0,0,0,0,SURVIVING
apps/web/tests/unit/actionButtonStateBoundary.test.ts,STANDARD,64,64,0,0,0,0,0,SURVIVING
apps/web/tests/unit/actionMessagesBankBoundary.test.ts,STANDARD,58,58,0,0,0,0,0,SURVIVING
apps/web/tests/unit/actionTargetLabelsBankBoundary.test.ts,STANDARD,39,39,0,0,0,0,0,SURVIVING
apps/web/tests/unit/antiBypassRoute.test.tsx,STANDARD,43,43,0,0,0,0,0,SURVIVING
apps/web/tests/unit/appShellV4CabinetShell.test.tsx,STANDARD,48,48,0,0,0,0,0,SURVIVING
apps/web/tests/unit/appShellV4NotificationDot.test.ts,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/web/tests/unit/arbitratorDecisionPolish.test.tsx,STANDARD,45,45,0,0,0,0,0,SURVIVING
apps/web/tests/unit/arbitratorJournalPreview.test.tsx,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/web/tests/unit/arbitratorRoute.test.tsx,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bank-compliance-115-pdn.test.ts,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bank-no-fake-release.test.ts,STANDARD,40,40,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankCleanRoom.test.tsx,STANDARD,24,24,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankDisputeCockpitState.test.ts,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankPaymentBasisRouteSurface.test.ts,STANDARD,16,16,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankReleaseSafetyRoute.test.tsx,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankReleaseServer.test.ts,STANDARD,275,275,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankRoutes.test.tsx,STANDARD,125,125,0,0,0,0,0,SURVIVING
apps/web/tests/unit/bankSectionNav.test.tsx,STANDARD,56,56,0,0,0,0,0,SURVIVING
apps/web/tests/unit/biCockpit.test.ts,STANDARD,18,18,0,0,0,0,0,SURVIVING
apps/web/tests/unit/buyerExecutionPolish.test.tsx,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/web/tests/unit/buyerFinancingRoute.test.tsx,STANDARD,52,52,0,0,0,0,0,SURVIVING
apps/web/tests/unit/cabinetContactDockRuntime.test.tsx,STANDARD,94,94,0,0,0,0,0,SURVIVING
apps/web/tests/unit/cabinetSessionCsrf.spec.ts,STANDARD,103,103,0,0,0,0,0,SURVIVING
apps/web/tests/unit/canonicalFixtureRegistry.test.ts,STANDARD,23,23,0,0,0,0,0,SURVIVING
apps/web/tests/unit/canonicalKpiDiff.test.ts,STANDARD,53,53,0,0,0,0,0,SURVIVING
apps/web/tests/unit/cleanDealCardRoute.test.tsx,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/web/tests/unit/collapsibleSection.test.tsx,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/commodityProfileLiveAdapter.test.ts,STANDARD,226,226,0,0,0,0,0,SURVIVING
apps/web/tests/unit/compactHeaderStaleRolePolicy.test.ts,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/web/tests/unit/companyOsControlHostBoundary.test.ts,STANDARD,168,168,0,0,0,0,0,SURVIVING
apps/web/tests/unit/components.test.tsx,STANDARD,224,17,207,0,0,0,0,SURVIVING
apps/web/tests/unit/conditionReasonStrip.test.tsx,STANDARD,130,130,0,0,0,0,0,SURVIVING
apps/web/tests/unit/connectorsRoute.test.tsx,STANDARD,28,28,0,0,0,0,0,SURVIVING
apps/web/tests/unit/connectorsRouting.test.ts,STANDARD,41,41,0,0,0,0,0,SURVIVING
apps/web/tests/unit/controlTowerKpis.test.ts,STANDARD,75,75,0,0,0,0,0,SURVIVING
apps/web/tests/unit/controlTowerVisualHierarchy.test.tsx,STANDARD,40,40,0,0,0,0,0,SURVIVING
apps/web/tests/unit/deal-data-consistency.test.ts,STANDARD,80,80,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dealDraftSafeMoneyCopy.test.ts,STANDARD,44,44,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dealEvidencePackPreview.test.tsx,STANDARD,26,26,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dealEvidencePackRoute.test.tsx,STANDARD,20,20,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dealsRoute.test.tsx,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/web/tests/unit/demoLoginPolicy.test.ts,STANDARD,20,20,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8AuctionRoutes.test.ts,STANDARD,111,111,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8CriticalRoutes.test.ts,STANDARD,133,133,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8DocumentsRoute.test.ts,STANDARD,78,78,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8FieldRoles.test.ts,STANDARD,62,62,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8Foundation.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8MoneyRoles.test.ts,STANDARD,77,77,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8OperationalRoles.test.ts,STANDARD,140,140,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8PhysicalExecutionChain.test.ts,STANDARD,171,171,0,0,0,0,0,SURVIVING
apps/web/tests/unit/designSystemV8SettlementViews.test.ts,STANDARD,129,129,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dispute-money-impact.test.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/disputeDetailRoute.test.tsx,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/web/tests/unit/disputesExecutionPolish.test.tsx,STANDARD,51,51,0,0,0,0,0,SURVIVING
apps/web/tests/unit/dl9106CrossRoleConsistency.test.ts,STANDARD,92,92,0,0,0,0,0,SURVIVING
apps/web/tests/unit/document-matrix-completeness.test.ts,STANDARD,61,61,0,0,0,0,0,SURVIVING
apps/web/tests/unit/documentReadinessMiniMatrix.test.tsx,STANDARD,105,105,0,0,0,0,0,SURVIVING
apps/web/tests/unit/domainCore.test.ts,STANDARD,99,99,0,0,0,0,0,SURVIVING
apps/web/tests/unit/domainCoreRoute.test.tsx,STANDARD,15,15,0,0,0,0,0,SURVIVING
apps/web/tests/unit/domainCoreRouting.test.ts,STANDARD,23,23,0,0,0,0,0,SURVIVING
apps/web/tests/unit/domainSelectors.test.ts,STANDARD,112,112,0,0,0,0,0,SURVIVING
apps/web/tests/unit/driver-isolation.test.ts,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/web/tests/unit/driverCockpitState.test.ts,STANDARD,24,24,0,0,0,0,0,SURVIVING
apps/web/tests/unit/driverFieldShellGuard.test.tsx,STANDARD,64,64,0,0,0,0,0,SURVIVING
apps/web/tests/unit/driverFieldShellPolish.test.tsx,STANDARD,41,41,0,0,0,0,0,SURVIVING
apps/web/tests/unit/driverMissionRouteCard.test.tsx,STANDARD,45,45,0,0,0,0,0,SURVIVING
apps/web/tests/unit/elevator-weight-impact.test.ts,STANDARD,51,51,0,0,0,0,0,SURVIVING
apps/web/tests/unit/elevatorExecutionPolish.test.tsx,STANDARD,46,46,0,0,0,0,0,SURVIVING
apps/web/tests/unit/emptyStateSkeleton.test.tsx,STANDARD,36,36,0,0,0,0,0,SURVIVING
apps/web/tests/unit/epd-package.test.ts,STANDARD,30,30,0,0,0,0,0,SURVIVING
apps/web/tests/unit/evidenceDisputeContinuityPanel.test.tsx,STANDARD,79,79,0,0,0,0,0,SURVIVING
apps/web/tests/unit/evidenceDisputeRoutes.test.tsx,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/web/tests/unit/evidenceExportReadinessSummary.test.tsx,STANDARD,31,31,0,0,0,0,0,SURVIVING
apps/web/tests/unit/evidencePackIndexRoute.test.tsx,STANDARD,39,39,0,0,0,0,0,SURVIVING
apps/web/tests/unit/evidencePackOperationsQueue.test.tsx,STANDARD,51,51,0,0,0,0,0,SURVIVING
apps/web/tests/unit/exactMainLiveEvidenceContract.test.ts,STANDARD,153,153,0,0,0,0,0,SURVIVING
apps/web/tests/unit/executionSimulationActionPanel.test.tsx,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/web/tests/unit/executionSimulationDomainCore.test.ts,STANDARD,141,141,0,0,0,0,0,SURVIVING
apps/web/tests/unit/fixtureTokenAudience.spec.ts,STANDARD,156,156,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaApiBaseAuthority.test.ts,STANDARD,62,62,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaEntitlement.test.ts,STANDARD,219,56,163,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaIosSafariVisualPolish.test.ts,STANDARD,74,74,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaKeyboardStartContract.test.ts,STANDARD,68,68,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaMobileCopy.test.ts,STANDARD,22,22,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaMobileUxRedTeam.test.ts,STANDARD,189,189,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaMonetizationArchitecture.test.ts,STANDARD,293,0,293,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/gektaOwnerConsole.test.ts,STANDARD,222,222,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaProductExperience.test.ts,STANDARD,122,0,122,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/gektaProductSeparation.test.ts,STANDARD,70,21,49,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaProductionBrowserMatrix.test.ts,STANDARD,30,30,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaPublicBrandContract.test.ts,STANDARD,145,144,1,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaRealMobileTouchAndSecondaryRoutes.test.ts,STANDARD,73,73,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaRegistrationSecurity.test.ts,STANDARD,322,322,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaScreenshotDefects.test.ts,STANDARD,38,38,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaSeoMicrosite.test.ts,STANDARD,53,53,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaServerHistory.test.ts,STANDARD,235,235,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaStandaloneExperience.test.ts,STANDARD,134,134,0,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaVoiceAndLegal.test.ts,STANDARD,134,15,119,0,0,0,0,SURVIVING
apps/web/tests/unit/gektaWorkspaceIa.test.ts,STANDARD,97,2,95,0,0,0,0,SURVIVING
apps/web/tests/unit/integrationControlTowerLiveAdapter.test.ts,STANDARD,72,72,0,0,0,0,0,SURVIVING
apps/web/tests/unit/investorExecutiveRoutes.test.tsx,STANDARD,49,49,0,0,0,0,0,SURVIVING
apps/web/tests/unit/journalPreview.test.tsx,STANDARD,177,177,0,0,0,0,0,SURVIVING
apps/web/tests/unit/lab-quality-impact.test.ts,STANDARD,82,82,0,0,0,0,0,SURVIVING
apps/web/tests/unit/labQualityPolish.test.tsx,STANDARD,46,46,0,0,0,0,0,SURVIVING
apps/web/tests/unit/logistics-n-trips.test.ts,STANDARD,30,30,0,0,0,0,0,SURVIVING
apps/web/tests/unit/logisticsExecutionPolish.test.tsx,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/web/tests/unit/logisticsRoute.test.tsx,STANDARD,45,45,0,0,0,0,0,SURVIVING
apps/web/tests/unit/logoutClearsClientState.spec.ts,STANDARD,125,125,0,0,0,0,0,SURVIVING
apps/web/tests/unit/m3RuntimeBindingScenarios.test.ts,STANDARD,59,59,0,0,0,0,0,SURVIVING
apps/web/tests/unit/marketRfqRoute.test.tsx,STANDARD,54,54,0,0,0,0,0,SURVIVING
apps/web/tests/unit/marketingSocialWaitlist.test.ts,STANDARD,134,134,0,0,0,0,0,SURVIVING
apps/web/tests/unit/mfaPendingLoginTicket.test.ts,STANDARD,62,62,0,0,0,0,0,SURVIVING
apps/web/tests/unit/mfaRecoveryMailLifetime.spec.ts,STANDARD,96,96,0,0,0,0,0,SURVIVING
apps/web/tests/unit/money-formula.test.ts,STANDARD,53,53,0,0,0,0,0,SURVIVING
apps/web/tests/unit/moneyGateRing.test.tsx,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/web/tests/unit/moneyImpactSummaryStrip.test.tsx,STANDARD,66,66,0,0,0,0,0,SURVIVING
apps/web/tests/unit/moneyTreeStrip.test.tsx,STANDARD,16,16,0,0,0,0,0,SURVIVING
apps/web/tests/unit/next15RuntimeBoundary.test.ts,STANDARD,78,77,0,0,1,0,0,SURVIVING
apps/web/tests/unit/next15RuntimeContracts.test.ts,STANDARD,115,112,0,0,3,0,0,SURVIVING
apps/web/tests/unit/no-fake-maturity-copy.test.ts,STANDARD,68,68,0,0,0,0,0,SURVIVING
apps/web/tests/unit/observabilityCockpit.test.ts,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/web/tests/unit/offerToDealRoute.test.tsx,STANDARD,50,50,0,0,0,0,0,SURVIVING
apps/web/tests/unit/operationalPanelsCopyBoundary.test.tsx,STANDARD,61,61,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p0AuthFailClosed.test.ts,STANDARD,75,62,13,0,0,0,0,SURVIVING
apps/web/tests/unit/p0FirstCustomerCompletion.test.ts,STANDARD,426,426,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p0HumanReviewerCeremony.test.ts,STANDARD,156,156,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p0RegistrationPresentationCookie.test.ts,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7ActionButton.test.tsx,STANDARD,59,59,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7ActionLog.test.tsx,STANDARD,68,68,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7ActionStateChip.test.tsx,STANDARD,118,118,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7DealWorkspaceTabs.test.tsx,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7EvidenceReadinessAuditStrip.test.tsx,STANDARD,30,30,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7ExecutionActionsPanelRuntimeEvents.test.tsx,STANDARD,102,102,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7FgisRuntimeCheckPanel.test.tsx,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7GuardedActionButton.test.tsx,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7MetricLinkCard.test.tsx,STANDARD,18,18,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7MoneySafetyAuditStrip.test.tsx,STANDARD,56,56,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7PersistenceQueueStatus.test.tsx,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7UiPrimitives.test.tsx,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/web/tests/unit/p7UiPrimitivesVisualBaseline.test.tsx,STANDARD,50,50,0,0,0,0,0,SURVIVING
apps/web/tests/unit/passwordResetTransactionalMailMime.test.ts,STANDARD,65,65,0,0,0,0,0,SURVIVING
apps/web/tests/unit/pilot-runbook.test.ts,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platform-v7-rbac-money-document-bank-action-boundary.test.ts,STANDARD,34,34,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platform-v7-stage4-money-document-bank-rbac-integration.test.ts,STANDARD,53,53,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformCommandCenterFieldScope.test.tsx,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformCommandCenterHubEntry.test.tsx,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AcceptanceParticipantActionBoundary.test.ts,STANDARD,56,56,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AccessControl.test.ts,STANDARD,341,341,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AccessDecisionReasons.test.ts,STANDARD,25,25,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AccessRequest.test.tsx,STANDARD,38,38,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AccountingBffBoundary.test.ts,STANDARD,143,0,143,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/platformV7AccountingBoard.test.tsx,STANDARD,130,0,130,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/platformV7AccountingClosureValue.test.ts,STANDARD,72,72,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AccountingMobileContract.test.ts,STANDARD,83,0,83,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/platformV7AccountingRouteAccess.test.ts,STANDARD,50,0,50,0,0,0,0,NONE_SURVIVING
apps/web/tests/unit/platformV7ActionBoundaryGuard.test.ts,STANDARD,39,39,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionButtonState.test.ts,STANDARD,97,97,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionContractRegistryCurrentMain.test.ts,STANDARD,133,133,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionControl.test.ts,STANDARD,32,32,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionDecisionReasons.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionFeedback.spec.ts,STANDARD,30,30,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionFeedback.test.ts,STANDARD,105,105,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionFeedbackPreviewCurrentMain.test.ts,STANDARD,151,151,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionFeedbackRoleScope.spec.ts,STANDARD,23,23,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionLog.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionLogFeedback.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionMessages.test.ts,STANDARD,49,49,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionPermissionBoundary.test.ts,STANDARD,205,205,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionPermissionSummary.test.ts,STANDARD,15,15,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionPolicyRoles.test.ts,STANDARD,138,138,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionPolicyRouteCheck.test.ts,STANDARD,48,48,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionRegistry.test.ts,STANDARD,97,97,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionRoutes.test.ts,STANDARD,102,102,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionRunner.test.ts,STANDARD,50,50,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionRuntime.test.ts,STANDARD,12,12,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionRuntimeWriteRequirements.test.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionServiceMap.test.ts,STANDARD,17,17,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionServiceMapCompleteness.test.ts,STANDARD,16,16,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionServiceMapInvariant.test.ts,STANDARD,72,72,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionServicePolicyBoundary.test.ts,STANDARD,44,44,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionSummaryConsistency.test.ts,STANDARD,15,15,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionTargets.test.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ActionWorkflow.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AdapterFactory.test.ts,STANDARD,85,85,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AgroChatModelFirstRoute.test.ts,STANDARD,105,94,11,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiAntiBypassCompatibility.test.ts,STANDARD,67,67,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiDrawerLanguage.test.ts,STANDARD,23,23,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiGatewayMockProvider.test.ts,STANDARD,108,108,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiGatewayProviderPort.test.ts,STANDARD,96,96,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiGatewayRuntimeQa.test.ts,STANDARD,100,100,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiGatewayStream.test.ts,STANDARD,263,228,35,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiIntegrationGateway.test.ts,STANDARD,194,194,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiRoleScope.test.ts,STANDARD,59,59,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AiShellEnhancerNotificationBridge.test.tsx,STANDARD,102,102,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AntiBypass.test.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AntiBypassLogic.test.ts,STANDARD,28,28,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiActionMap.test.ts,STANDARD,74,74,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiActionMapBacklog.test.ts,STANDARD,29,29,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiActionServiceTrace.test.ts,STANDARD,24,24,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiBoundaryContracts.test.ts,STANDARD,102,102,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiContracts.test.ts,STANDARD,99,99,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiDocsAuthority.test.ts,STANDARD,94,94,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiDocsLegacyIsolation.test.ts,STANDARD,42,42,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiPayloadContracts.test.ts,STANDARD,85,85,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ApiPayloadValidator.test.ts,STANDARD,55,55,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ArbitratorCanonicalImport.test.ts,STANDARD,47,47,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7ArbitratorRouteBoundary.test.ts,STANDARD,11,11,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AssistantQuestionUnderstanding.test.ts,STANDARD,73,73,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AssistantRouteLanguage.test.ts,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditAndMoneyHaloCopyGuard.test.ts,STANDARD,33,33,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditContentHash.test.ts,STANDARD,35,35,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditEventHelper.test.ts,STANDARD,138,138,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditEvidenceExport.test.ts,STANDARD,112,112,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditLogAuthority.test.ts,STANDARD,76,76,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditSurfaceSummary.test.tsx,STANDARD,49,49,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7AuditTrail.test.ts,STANDARD,90,90,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankActionBoundary.test.ts,STANDARD,42,42,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankAdapterEmulator.test.ts,STANDARD,317,317,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankAdapterReal.test.ts,STANDARD,97,97,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankBadgeLanguage.test.ts,STANDARD,20,20,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankBasis.test.ts,STANDARD,91,91,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankCallback.test.ts,STANDARD,84,84,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankCanonicalRoute.test.ts,STANDARD,109,109,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankEscrowSurface.test.ts,STANDARD,44,44,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankLedger.test.ts,STANDARD,38,38,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankManualReview.test.ts,STANDARD,71,71,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankOperationsDashboard.test.ts,STANDARD,100,100,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankPageBasisGuard.test.ts,STANDARD,37,37,0,0,0,0,0,SURVIVING
apps/web/tests/unit/platformV7BankPartnerReadiness.test.ts,STANDARD,80,80,0,0,0,0,0,SURVIVING
